id,repo_id,label,url,message,new_message1,authorEmail,commitDate
5342,3,0,https://github.com/square/retrofit/commit/89daa8ca994ee5cc193dc93849abd7672dc59c1d,Agregar anotaciones @Override,Agregar anotaciones @override,desarrollador64,2014-07-29T16:08:53Z
5356,3,0,https://github.com/square/retrofit/commit/fb746cb2f67a51c100e368844ac26dedb9e8eac4,"Exponga el tipo de éxito en RetrofitError. <enter> <enter> Hay una pequeña brecha en las pruebas para todas las variantes de manejo exitoso y erróneo de sincronización, asíncrono y rx. Este nuevo comportamiento se ha probado completamente en los tres, pero se necesitarán pruebas de comportamiento más generales en un seguimiento.","Exponer el tipo de éxito en <nombre_método> <entrar> Hay un pequeño vacío en las pruebas para todas las variantes de manejo exitoso y erróneo de sincronización, asíncrono y rx. Este nuevo comportamiento se ha probado completamente en los tres, pero se necesitarán pruebas de comportamiento más generales en un seguimiento.",desarrolladorr1,2014-06-05T18:02:44Z
5369,3,0,https://github.com/square/retrofit/commit/54c8e17ad51bd35e75009233c3be6cdc3afe310e,Actualice la documentación para el manejo de los valores @Field y @Part.,Actualice la documentación para el manejo de los valores @field y @part.,desarrolladorr1,2014-05-22T21:30:44Z
5371,3,0,https://github.com/square/retrofit/commit/863030b551bc2e3447c5dde55d6bcc312218de6f,Agregue documentos sobre respuestas nulas.,Agregue documentos sobre respuestas nulas.,desarrolladorr1,2014-05-22T18:05:22Z
5374,3,3,https://github.com/square/retrofit/commit/17bc62131d9b7ee88277bbc63d2cdb94a25b4a75,agregar párrafo aclarando el registro,agregar párrafo aclarando el registro,desarrollador228,2014-05-16T21:42:57Z
5375,3,0,https://github.com/square/retrofit/commit/2d2fa49fc094d8e5c04b06a54b1c09db430ca3b0,Eliminar sincrónico de los documentos de ErrorHandler,Eliminar sincrónico de los documentos <iden>,desarrollador142,2014-05-14T17:30:21Z
5382,3,0,https://github.com/square/retrofit/commit/07548db79012d3ccacc5d883f3e71d24d0de359a,Agregue la anotación @PartMap.,Agregue la anotación <iden>.,desarrollador131,2014-05-01T17:16:02Z
5383,3,3,https://github.com/square/retrofit/commit/00f4c420166eb070a035cdd641b7afa101f65602,MockRestAdapter debería usar ErrorHandler.,<nombre_archivo> debe usar <iden>.,desarrolladorr1,2014-03-24T15:26:57Z
5385,3,3,https://github.com/square/retrofit/commit/05d6797c3c0de7b9abafb9e15491fb61df194100,Utilice el complemento de última versión.,Utilice el complemento de última versión.,desarrolladorr1,2014-03-21T06:41:38Z
5391,3,3,https://github.com/square/retrofit/commit/990521c87677903cd18841a5454d52bc37bc2985,cambiar a afirmar,cambiar a afirmar,desarrollador24,2014-03-06T06:25:47Z
5403,3,3,https://github.com/square/retrofit/commit/dfe5d9eb51352d6cad8ac618e19577525adcab87,Detección correcta del tipo de parámetro del mapa para consulta y campo.,Detección correcta del tipo de parámetro del mapa para consulta y campo.,desarrolladorr1,2014-02-01T20:23:51Z
5410,3,3,https://github.com/square/retrofit/commit/bcfc6ff673a9344172920415a04eaa904a90e78a,Actualice el convertidor Jackson a la última versión. Agregar constructor predeterminado.,Actualice <nombre_archivo> a la versión más reciente. Agregar constructor predeterminado.,desarrolladorr1,2014-02-01T07:30:02z
5411,3,0,https://github.com/square/retrofit/commit/18e1dd8a067cd7927b2a7adb3dbdb9019f2cd35f,Prepare la versión 1.4.0.,Prepare la versión <versión>.,desarrolladorr1,2014-02-01t07:08:40z
5416,3,3,https://github.com/square/retrofit/commit/9e93fc566670cde1cf873d92e7a27cdfeff494dd,Agregue información de paquete simple al paquete raíz.,Agregue información de paquete simple al paquete raíz.,desarrolladorr1,2014-02-01T06:34:01z
5419,3,3,https://github.com/square/retrofit/commit/d7da1cdc2406b88aae75ebfeaca93bbf3c94d505,Conservar el tipo de parámetro antiguo.,Conservar el tipo de parámetro antiguo.,desarrolladorr1,2014-02-01T03:08:42Z
5425,3,3,https://github.com/square/retrofit/commit/810bb53ee4a10fabd2632568b669a35572575347,Ajustes de estilo al nuevo código de punto final.,Ajustes de estilo al nuevo código de punto final.,desarrolladorr1,2014-01-24T01:09:27Z
5427,3,3,https://github.com/square/retrofit/commit/0284a813dbd69be3f13fb60fe3be128379df7a64,RequestBuilder: Soporte Iterable/Mapa para @Field,<nombre_archivo>: Soporte <iden> / <iden> para @field,desarrollador260,2014-01-31T00:29:38Z
5429,3,0,https://github.com/square/retrofit/commit/00d3f9070e15e514430e5dbb2aec602547c3c92d,AndroidLog: se agregaron los métodos getTag() y logChunk() <enter> <enter> para facilitar la creación de subclases.,<file_name>: Se agregaron los métodos getTag() y logChunk() para facilitar la creación de subclases.,desarrollador74,2014-01-23T12:52:10Z
5430,3,1,https://github.com/square/retrofit/commit/932f228158e6bea03700f62cda93113c7b9c7a7d,espacio en blanco.,espacio en blanco.,desarrollador103,2014-01-23T23:49:13Z
5431,3,3,https://github.com/square/retrofit/commit/ed2e8a5b52e933034b74e5aa66bc42862bfd30de,cliente: constructor de respuesta obsoleto reintroducido,cliente: Se reintrodujo el constructor <nombre_archivo> obsoleto,desarrollador74,2014-01-20T09:33:20Z
5434,3,3,https://github.com/square/retrofit/commit/985355d26bbe7b0760203c8ff53d7f40c1b09593,cliente: campo de URL agregado a la clase de respuesta,cliente: campo de URL agregado a la clase <nombre_archivo>,desarrollador74,2014-01-19T18:38:46Z
5436,3,0,https://github.com/square/retrofit/commit/3bdad39745db76928fce0f31b3c2a8e8922c40b3,El nombre correcto ignoró la excepción en el bloque 'catch'.,El nombre correcto ignoró la excepción en el bloque 'catch'.,desarrolladorr1,2014-01-14T21:44:23Z
5442,3,3,https://github.com/square/retrofit/commit/884593d0e46c4eb30dd6e9ac8056bfdc2848345e,Cambio de servidor para implementar la interfaz IServer.,Cambiando <file_name> para implementar la interfaz <file_name>.,desarrollador103,2014-01-23T20:26:49Z
5445,3,3,https://github.com/square/retrofit/commit/e8e30931a53393becb20556f579685141e733a19,Agregar constructor predeterminado a SimpleXmlConverter,Agregar constructor predeterminado a <nombre_archivo>,desarrollador207,2014-01-07T06:44:35Z
5446,3,0,https://github.com/square/retrofit/commit/ddebcaa0e0203874f2f84d29b97645bbac51ae28,Agregue documentos para configurar encabezados con RequestInterceptor,Agregue documentos para configurar <iden> con <iden>,desarrollador68,2014-01-03T22:20:56Z
5450,3,0,https://github.com/square/retrofit/commit/1ef130b80bf608d3d33273be02a57455692e84f8,Solucionar pequeños problemas de redacción en documentos de conversión personalizados,Solucionar pequeños problemas de redacción en documentos de conversión personalizados,desarrollador68,2013-12-19T17:06:22Z
5453,3,3,https://github.com/square/retrofit/commit/497d672e1f3b038d6aa936ddc5498c2679f6ad70,Actualice los documentos de conversión personalizados según los comentarios <enter> <enter> * Aclare que Gson es solo el convertidor predeterminado <enter> * Agregue una sección sobre otros convertidores integrados <enter> * Agregue una sección sobre cómo implementar sus propios convertidores personalizados,Actualice los documentos de conversión personalizados según los comentarios <enter> * Aclare que <iden> es solo el convertidor predeterminado * Agregue una sección sobre otros convertidores integrados * Agregue una sección sobre la implementación de sus propios convertidores personalizados,desarrollador68,2013-12-18T20:55:55Z
5456,3,3,https://github.com/square/retrofit/commit/8c490570f6ffe3c699ab227fbddbac9de88273c7,Se agregó propaganda sobre la documentación GSON.,Se agregó propaganda sobre la documentación GSON.,desarrollador299,2013-09-10T21:09:09Z
5459,3,2,https://github.com/square/retrofit/commit/f1d7acb377874a102a5e14eb64a70271975c167a,javadoc fijo,javadoc fijo,desarrollador253,2013-11-16T20:29:08Z
5464,3,3,https://github.com/square/retrofit/commit/9159571ec483f5b798e85c2ee94673fa1075384c,El último argumento debe manejarse para métodos observables.,El último argumento debe manejarse para métodos observables.,desarrollador194,2013-11-10T17:17:36Z
5466,3,3,https://github.com/square/retrofit/commit/5590cade0203bebe3d6e900eaee3b66d70ff487a,agregue soporte para solicitudes observables con RxJava <enter> <enter> Los métodos de interfaz de servicio ahora pueden especificar Observable como tipo de devolución.,Agregar soporte para solicitudes Observables con métodos de interfaz <iden> <enter> <iden> ahora puede especificar Observable como tipo de retorno.,desarrollador220,2013-11-08T00:13:22z
5468,3,3,https://github.com/square/retrofit/commit/25c15a7e3fd60f0b581a0ae6b1c2d6beb777b47d,Agregue algunos métodos de fábrica estáticos a MockHttpException.,Agregue algunos métodos de fábrica estáticos a <nombre_método>,desarrolladorr1,2013-11-08T01:23:12Z
5470,3,2,https://github.com/square/retrofit/commit/1f0920af8eb159eec3c41f159adb3d790fdff5b8,El ejemplo de UserService en MockRestAdapter debería ser una interfaz,El ejemplo de UserService en <file_name> debe ser una interfaz,desarrollador191,2013-11-07T21:27:32Z
5474,3,3,https://github.com/square/retrofit/commit/6eb605e8be8add7e3a9c3d0047e3c6d5e7e183a9,Revisión de código,Revisión de código,desarrollador273,2013-10-28T06:58:33Z
5475,3,0,https://github.com/square/retrofit/commit/93bb08c5c6fa7e44c3525cd0bccd0bd2a436251d,reformatear con sangría de dos espacios,reformatear con sangría de dos espacios,desarrollador120,2013-11-04T08:50:28Z
5476,3,3,https://github.com/square/retrofit/commit/d08bfa59f0c28879517f122da4e2eadd0c8f06c8,Corrija la lógica de verificación de la longitud del encabezado. Mejorar el mensaje de excepción.,Corrija la lógica de verificación de la longitud del encabezado. Mejorar el mensaje de excepción.,desarrolladorr1,2013-10-14T03:29:15Z
5480,3,0,https://github.com/square/retrofit/commit/184578c24c4d4acea14b32c6031b67e5dd30ae50,Correcciones y refactorización para la transmisión de publicaciones http de varias partes.,Correcciones y refactorización para la transmisión de publicaciones http de varias partes.,desarrollador120,2013-11-01T08:06:43z
5481,3,0,https://github.com/square/retrofit/commit/2e15cf9e75e4204aa492ecc1cbe53053f95a2a8f,Promueva el registro de Android a una clase que conozca la fragmentación. <enter> <enter> Elimina el concepto de fragmentación del código de llamada. Este es un detalle de implementación específico de Android que ahora solo se realiza cuando es necesario.,Promueva el registro de <iden> a una clase que conozca la fragmentación.  <enter> Elimina el concepto de fragmentación del código de llamada. Este es un detalle de implementación específico de <iden> que ahora solo se realiza cuando es necesario.,desarrolladorr1,2013-09-18T04:34:00Z
5483,3,0,https://github.com/square/retrofit/commit/b56c3269efe0f0a5f396d7700396e753857d8188,Prepárese para 1.2.1.,Prepárese para <versión>.,desarrolladorr1,2013-09-13T02:53:23Z
5486,3,3,https://github.com/square/retrofit/commit/96b6f094e94ff56068c55284e3f500cb553574c9,Agregue una implementación de registro vacía.,Agregue una implementación <iden> vacía.,desarrolladorr1,2013-09-11T06:26:34Z
5492,3,0,https://github.com/square/retrofit/commit/9d244d0e37a3f601d0c51dccf25001aff8c2adc6,Utilice la versión 1.0.1 del cable,Usar liberación de cable <versión>,desarrollador64,2013-08-27T18:12:56Z
5494,3,3,https://github.com/square/retrofit/commit/75d5399073d275846c254a356cf760b4d942821b,Pasar InputStream al cable,Pasar <iden> a <iden>,desarrollador64,2013-08-27T16:33:36Z
5495,3,3,https://github.com/square/retrofit/commit/d9c8796473f50722c92746be37a90c8504c8fe86,Agregue un convertidor propio para Wire.,Agregue un convertidor propio para <iden>.,desarrolladorr1,2013-08-24T06:19:38Z
5497,3,2,https://github.com/square/retrofit/commit/dea55b54a1ea55d7324cb76a53332f54eae30cbb,Asegúrese de que @EncodedPath no se convierta en @Path al procesar el método.,Asegúrese de que <iden> no se convierta en @path al procesar el método.,desarrolladorr1,2013-08-17T07:36:00z
5500,3,2,https://github.com/square/retrofit/commit/e1278d2d76f7594d5b34692b1a00a2f32e549005,Corrige el formateo automático de IntelliJ.,Corrige el formateo automático de IntelliJ.,desarrolladorr1,2013-08-08T21:08:08Z
5505,3,0,https://github.com/square/retrofit/commit/989d69f0cf365895a13e41e913c4871feca1dea9,Agregue rutas y pruebas de consulta para valores precodificados.,Agregue rutas y pruebas de consulta para valores precodificados.,desarrolladorr1,2013-08-08T05:49:08Z
5518,3,3,https://github.com/square/retrofit/commit/ebf8c26a7b350dd9eb03b0240f9aaf75e0833d30,Agregue el módulo de convertidores y el convertidor protobuf.,Agregue el módulo de convertidores y el convertidor protobuf.,desarrolladorr1,2013-07-15T01:44:52Z
5520,3,1,https://github.com/square/retrofit/commit/b54de2ee929595a3c7f4595eed76878dcdcf81cd,"Newine al final del archivo. Sí, por favor.","Newine al final del archivo. Sí, por favor.",desarrolladorr1,2013-07-14T01:25:23z
5521,3,3,https://github.com/square/retrofit/commit/ba551e6bcf168a61a7abb296c9d52c9f8f77dcf8,Registre la red y excepciones inesperadas si el registro está habilitado.,Registre la red y excepciones inesperadas si el registro está habilitado.,desarrolladorr1,2013-07-17T02:01:05Z
5529,3,3,https://github.com/square/retrofit/commit/8d5e022f4866cadbab4c5d67b28bd2fd6f7bd71d,Agregue dos niveles de registro.,Agregue dos niveles de registro.,desarrolladorr1,2013-07-09T00:26:37Z
5531,3,0,https://github.com/square/retrofit/commit/7ca5b518bccbe7c725a2e987887a1624187188be,solucionar el problema #227: permitir el uso cuando los servidores o intermediarios omiten por error el encabezado de tipo de contenido,solucionar el problema <issue_link>: permitir el uso cuando los servidores o intermediarios omiten por error el encabezado Content-<iden>,desarrollador49,2013-05-27T16:02:26Z
5532,3,0,https://github.com/square/retrofit/commit/9fd4efb16c021df0d94a7dab3d23b24d4188787a,Corrija javadoc para que apunte a la anotación adecuada.,Corrija javadoc para que apunte a la anotación adecuada.,desarrolladorr1,2013-07-08T23:39:50Z
5534,3,0,https://github.com/square/retrofit/commit/55299b7eea167f35a89c4c01a8b0a88037cf18e7,Actualice javadoc según el comentario de relaciones públicas.,Actualice javadoc según el comentario de relaciones públicas.,desarrollador105,2013-07-08T23:34:20Z
5537,3,3,https://github.com/square/retrofit/commit/183bb3af5e69b5a1403978d22ad7e91971105032,Caso especial Tipo de cadena para piezas de varias partes.,Tipo de caso especial <iden> para piezas múltiples <file_name>.,desarrolladorr1,2013-06-25T22:37:17Z
5538,3,3,https://github.com/square/retrofit/commit/2c963003286ad91b0ee5cbf0a317578c4bce4025,Exponga addQueryParam a través del marco similar a la inyección RequestInterceptor.,Exponga <iden> a través del marco similar a una inyección <file_name>.,desarrollador105,2013-07-08T23:15:19Z
5545,3,3,https://github.com/square/retrofit/commit/5da95585b59bd911d1c147cbddd171576ee96f98,Permitir letras mayúsculas en los parámetros de ruta.,Permitir letras mayúsculas en los parámetros de ruta.,desarrolladorr1,2013-05-20T16:59:15Z
5546,3,3,https://github.com/square/retrofit/commit/0297f7476a50a694cfdad0fb5a80d67f99abd5d5,Actualizaciones de dependencia.,Actualizaciones de dependencia.,desarrolladorr1,2013-05-19T06:05:48Z
5549,3,3,https://github.com/square/retrofit/commit/476c5341f99dabd92ca26451c453028504eaed5c,Escape del cierre de llaves para compatibilidad con Android.,Escape del cierre de llaves para soporte <iden>.,desarrolladorr1,2013-05-13T21:21:15Z
5552,3,0,https://github.com/square/retrofit/commit/b0c51c54f5c67bda3282b70b0e2d9cce0dc3c7bd,Se corrigió el estilo de la descarga de Maven.,Se corrigió el estilo de la descarga de <iden>.,desarrolladorr1,2013-05-13T18:32:08Z
5554,3,3,https://github.com/square/retrofit/commit/0bc562994542fdb2a30d7ed26ec8cb195ff79bed,Agregue el script de implementación del sitio web.,Agregue el script de implementación del sitio web.,desarrolladorr1,2013-05-13T17:46:39Z
5556,3,2,https://github.com/square/retrofit/commit/39fde3cfd704c6df7cdad1ab9f879c8441fa0ee0,La primera muestra es sincrónica.,La primera muestra es sincrónica.,desarrolladorr1,2013-05-13T16:12:29Z
5560,3,0,https://github.com/square/retrofit/commit/d665e56649a4b43128714c2bdbe83b9c1d037f73,Cambie el nombre de 'par' a 'campo' para que coincida con la anotación. <enter> <enter> Cierra #206.,Cambie el nombre de 'par' a 'campo' para que coincida con la anotación.  <enter> Cierra <issue_link>.,desarrolladorr1,2013-05-13T14:33:05Z
5561,3,3,https://github.com/square/retrofit/commit/ef71254e5f8c3db0aae289a15d47e0a3c457f26f,Reorganizar la estructura del paquete.,Reorganizar la estructura del paquete.,desarrolladorr1,2013-05-13T06:29:26Z
5565,3,3,https://github.com/square/retrofit/commit/4d574218321e7ab4d5230c2e1d93be2ca50e313f,Actualice GSON al último establo.,Actualice GSON al último establo.,desarrolladorr1,2013-05-08T23:47:38Z
5567,3,0,https://github.com/square/retrofit/commit/941ae858bc7bc1d03887df36590bd7c9ec8cb184,° 198: validar los nombres de los encabezados según rfc 2616,problema <issue_link>: validar los nombres de los encabezados según rfc 2616,desarrollador49,2013-05-09T16:10:24Z
5568,3,3,https://github.com/square/retrofit/commit/bdaf792de11924563eac63e44913c2d2dce277d0,Agregue un cliente específico de OkHttp cuando esté presente en el classpath.,Agregue un cliente específico de <iden> cuando esté presente en el classpath.,desarrolladorr1,2013-05-09T00:12:13Z
5571,3,0,https://github.com/square/retrofit/commit/6248abcb99cf059a17bf4d2298faa4658101fe1f,Restablezca el nombre del hilo a inactivo cuando no esté en uso. <enter> <enter> Cierra #188.,Restablezca el nombre del hilo a inactivo cuando no esté en uso.  <enter> Cierra <issue_link>.,desarrolladorr1,2013-05-04T03:03:41Z
5572,3,0,https://github.com/square/retrofit/commit/f844530c11dca51bd8d96afc87b6e94d0a20917a,° 198: cambie el nombre del encabezado -> HeaderPair para recopilar los nombres de nuevas anotaciones,problema <issue_link>: cambie el nombre de <iden> -> <file_name> para recopilar los nombres para nuevas anotaciones,desarrollador49,2013-05-09T02:02:06Z
5576,3,0,https://github.com/square/retrofit/commit/737b844b8b1e9e9ff25e1b4dde266435ff1a9821,Implemente nuestra propia implementación de varias partes. <enter> <enter> Elimina la dependencia de Apache mime4j. <enter> <enter> Cierra #141.,Implemente nuestra propia implementación de varias partes.  <enter> Elimina la dependencia de Apache mime4j. <enter> Cierra <issue_link>.,desarrolladorr1,2013-04-12T02:37:04Z
5586,3,3,https://github.com/square/retrofit/commit/93842291b6339a104fa781308ee19961e905abbe,Usar Response en Léame en lugar de SimpleResponse,Usar <iden> en el archivo Léame en lugar de <iden>,desarrollador179,2013-03-14T20:57:40Z
5592,3,3,https://github.com/square/retrofit/commit/db20a59b2819fbe4fe7e9a8478b726b592dc3971,Elimine el uso de la clase de constantes HTTP de la dependencia de Apache.,Elimine el uso de la clase de constantes <iden> de la dependencia de Apache.,desarrolladorr1,2013-03-07T09:09:00Z
5593,3,0,https://github.com/square/retrofit/commit/df6bec88cd6c85e52e6652da2d2f0146db64013e,Relaje la aplicación de UTF-8 y utilice el conjunto de caracteres del cuerpo para decodificar. <enter> <enter> Los consumidores que quieran terminales con buen comportamiento deben anular o agregar a su juego de caracteres `toBody`: <enter> <enter> ```java <enter> String charset = Utils.parseCharset(body.mimeType()); <enter> if (!'UTF-8'.equalsIgnoreCase(charset)) { <enter> throw new ConversionException('Conjunto de caracteres no válido ' + conjunto de caracteres + '. Debe ser UTF-8'); <enter> } <enter> ``` <enter> <enter> Cierra #163.,Relaje la aplicación de UTF-8 y utilice el conjunto de caracteres del cuerpo para decodificar.  <enter> Los consumidores que deseen terminales con buen comportamiento deben anular o agregar a su conjunto de caracteres `<iden>` la aplicación: <enter> <enter> Cierra <issue_link>.,desarrolladorr1,2013-03-07T17:09:42Z
5594,3,3,https://github.com/square/retrofit/commit/a10def06d7a3ec75de30fee9c2dfd47837201eba,Agregue un objeto de respuesta para que la devolución de llamada se realice correctamente. <enter> <enter> Da acceso a los encabezados de respuesta mientras sigue convirtiendo la respuesta dentro de la actualización.,Agregue el objeto de respuesta a <nombre_archivo> con éxito.  <enter> Da acceso a los encabezados de respuesta mientras sigue convirtiendo la respuesta dentro de la actualización.,desarrollador242,2013-03-10T22:10:10Z
5595,3,0,https://github.com/square/retrofit/commit/b3fcdca9939f376d9f825bb6ccaeeaa97c0f8325,"Solucionar inconsistencias en javadocs. <enter> <enter> Estos cambios se realizaron teniendo en cuenta la coherencia, en relación con el resto del proyecto: <enter>: cambie las etiquetas <p/> de cierre automático por etiquetas <p> normales. <enter>: agrega las etiquetas <p> que faltan.","Solucionar inconsistencias en javadocs.  <enter> Estos cambios se realizaron teniendo en cuenta la coherencia, en relación con el resto del proyecto: - Cambie las etiquetas <p/> de cierre automático por etiquetas <p> normales.  - Agregue las etiquetas <p> que faltan.",desarrollador200,2013-03-01T23:26:51Z
5596,3,0,https://github.com/square/retrofit/commit/365a0cd97bd8ee597e937ebf88170b30685047f4,Agregue el cliente UrlConnection. <enter> <enter> Use esto en Android 2.2 y anteriores y cuando esté en la JVM. <enter> <enter> También actualice nuestra muestra para usar contribuyentes de GitHub en lugar de la API de Twitter porque esta última se está cerrando y está sujeta a limitaciones de velocidad poco convincentes cuando se encuentra en redes comunes. <enter> <enter> Actualice algunas dependencias a sus últimas versiones.,Agregar <iden> <nombre_método> <enter> Use esto en <iden> <versión> y antes y cuando esté en <iden>. <enter> También actualice nuestra muestra para usar contribuyentes <iden> en lugar de <iden> porque este último se está cerrando y está sujeto a limitaciones de velocidad poco convincentes cuando se encuentra en redes comunes. <enter> Actualice algunas dependencias a sus últimas versiones.,desarrolladorr1,2013-02-27T22:47:41Z
5601,3,3,https://github.com/square/retrofit/commit/9e7b7c04bf0a2d1c34eeed8f28a52a8c7009aaf7,Proporcionar una implementación de servidor mutable. Actualice la API del servidor para que se ajuste.,Proporcione una implementación <file_name> mutable. <iden> para conformarse.,desarrolladorr1,2013-02-22T05:10:10Z
5604,3,3,https://github.com/square/retrofit/commit/81a1b3bed4b7d9593cea83145695ccaec15a4588,Mover paquetes. <ingresar> <ingresar> * `retrofit.io` -> `retrofit.http.mime` <ingresar> * `retrofit.android` -> `retrofit.http.android`,Mover paquetes.  <enter> * `retrofit.io` -> `retrofit.http.mime` * `retrofit.android` -> `retrofit.http.android`,desarrolladorr1,2013-02-19T16:53:56Z
5617,3,3,https://github.com/square/retrofit/commit/f87f9b3c032714980299d6da20b3ae87a8bb3109,Revertir 'Revertir' Permitir creación de instancias de MimeType. Oculte algunos detalles de implementación de Apache.'' <enter> <enter> Esto revierte la confirmación c888ea8ed53ae5548645389d5b57e99e931324aa.,Revertir 'Revertir' Permitir la creación de instancias de <nombre_archivo>. Oculte algunos detalles de implementación de Apache.'' <enter> Esto revierte el compromiso <otherCommit_link>.,desarrolladorr1,2012-12-18T23:34:21Z
5620,3,3,https://github.com/square/retrofit/commit/2d4a78f5586e0a1f3559e262a83bd9171f28f4f8,Simplifique la búsqueda del método de prueba.,Simplifique la búsqueda del método de prueba.,desarrolladorr1,2012-12-18T07:33:16Z
5621,3,3,https://github.com/square/retrofit/commit/60607af32d629121e6479e95970e3b5da1b2f176,Permitir la creación de instancias de MimeType. Oculte algunos detalles de implementación de Apache.,Permitir la creación de instancias de <nombre_archivo>. Oculte algunos detalles de implementación de Apache.,desarrolladorr1,2012-12-18T19:22:13Z
5622,3,0,https://github.com/square/retrofit/commit/24a014d6271a38d3995f3ca189dd80794a5fda15,Convierta a líneas de 100 caracteres.,Convierta a líneas de 100 caracteres.,desarrolladorr1,2012-12-18T06:21:57Z
5623,3,0,https://github.com/square/retrofit/commit/ccd466c60ce44aba7e870232f1360094044583bb,Convierta todos los archivos a líneas de 100 caracteres. Hacer cumplir con checkstyle.,Convierta todos los archivos a líneas de 100 caracteres. Aplicar con <nombre_método>,desarrolladorr1,2012-12-18T07:18:36Z
5630,3,3,https://github.com/square/retrofit/commit/602e84d36f58955dbc1849adadfb9ccbd22167f8,Agregue ignorar el registro de commons a httpmime.,Agregue ignorar el registro de commons a httpmime.,desarrolladorr1,2012-11-03T07:00:45Z
5635,3,3,https://github.com/square/retrofit/commit/a6025429e62a58d107b8d9385e68c4a058ac6615,Restaure el registro FINE del cuerpo de la respuesta HTTP.,Restaurar el registro <iden> del cuerpo de respuesta <iden>.,desarrolladorr1,2012-10-30T20:35:19Z
5637,3,3,https://github.com/square/retrofit/commit/ae8e38d4461ba8ec0d28d486b7c6e610cd589532,Simplifique la API del ejecutor asíncrono.,Simplifique la API del ejecutor asíncrono.,desarrolladorr1,2012-10-30T04:45:21Z
5639,3,3,https://github.com/square/retrofit/commit/6d8de7d80b343397f12429012571c656eac773bf,Ocultar más detalles de implementación.,Ocultar más detalles de implementación.,desarrolladorr1,2012-10-30T05:10:45Z
5646,3,3,https://github.com/square/retrofit/commit/f429e97bb98bf2eb1c8144eb88c1164f188c833f,Elimine la marca opcional en la dependencia de GSON.,Elimine la marca opcional en la dependencia de GSON.,desarrolladorr1,2012-10-29T14:43:01Z
5650,3,3,https://github.com/square/retrofit/commit/5bfb19dcfeddf9bba420932570eb8c2d9136464,Habilite más comprobaciones de estilo de verificación.,Habilite más comprobaciones de <nombre_archivo>.,desarrolladorr1,2012-10-29T06:10:08Z
5657,3,0,https://github.com/square/retrofit/commit/db0cd2c373d9c809401b1d1ab93ca743b9e50d3e,Elimine las clases ByteSink no utilizadas.,Elimine las clases <nombre_archivo> no utilizadas.,desarrolladorr1,2012-10-25T06:34:37Z
5661,3,3,https://github.com/square/retrofit/commit/56ca30091f59e7daafc7a221e3ddda46d730d17d,Introduzca un patrón de creación para crear una instancia de RestAdapter. <enter> <enter> Los encabezados y el generador de perfiles ahora son opcionales. También se proporcionan métodos convenientes para especificar una URL de cadena o un HttpClient <enter> directamente.,Introducir un patrón de creación para crear instancias de <nombre_método> <entrar> <nombre_archivo> y el generador de perfiles ahora son opcionales. También se proporcionan métodos convenientes para especificar un <iden> o un <iden> directamente.,desarrolladorr1,2012-10-23T23:14:13Z
5672,3,3,https://github.com/square/retrofit/commit/e1e170f4216576d0f5ef714d099be60c0d3bb4a5,Agregue NDK para compilar.,Agregue <iden> para compilar.,desarrolladorr1,2012-10-06T06:34:19Z
5673,3,0,https://github.com/square/retrofit/commit/9b6bd6bbbe752fceaa4517b3eda7cd678679198d,Utilice ServerError directamente en sessionExpired y serverError. <enter> <enter> Este es un pequeño paso en el camino hacia el soporte independiente del formato del cuerpo HTTP. Y <enter> tampoco es un paso bonito.,Utilice <iden> directamente en <iden> y <iden>.  <enter> Este es un pequeño paso en el camino hacia el soporte independiente del formato del cuerpo <iden>. Y tampoco es un paso bonito.,desarrolladorr1,2012-10-10T01:37:47Z
5676,3,0,https://github.com/square/retrofit/commit/5a856aa28c821ae6d2816072dd8a93c770a6908c,Agregue un archivo CONTRIBUYENTE.,Agregue un archivo CONTRIBUYENTE.,desarrolladorr1,2012-09-17T20:34:48Z
5683,3,1,https://github.com/square/retrofit/commit/23bd77402e8a1b7452f95717dbb931195f12a5fe,Más FEST-ismos.,Más FEST-ismos.,desarrolladorr1,2012-08-31T20:03:48Z
5684,3,3,https://github.com/square/retrofit/commit/3ad087526288ed6e0bd3d0ed32ddd71211a4cdfa,Vuelva a habilitar las pruebas 'android' e 'io'. Cambie a FEST.,Vuelva a habilitar las pruebas 'android' e 'io'. Cambie a FEST.,desarrolladorr1,2012-08-31T05:03:56Z
5685,3,3,https://github.com/square/retrofit/commit/79dd9c7da0d7864aa65c5dc1e3f3231af6bbb2de,Eliminar el módulo 'núcleo' estéril. Actualizaciones de otros módulos.,Eliminar el módulo 'núcleo' estéril. Actualizaciones de otros módulos.,desarrolladorr1,2012-08-31T00:46:31Z
5689,3,3,https://github.com/square/retrofit/commit/27d766d7485b53293cc046884a49b38c62df00b7,Limpieza de pompones.,<nombre_archivo> limpieza.,desarrolladorr1,2012-08-30t16:50:54Z
5699,3,0,https://github.com/square/retrofit/commit/69243b674adaf6c591933aeb5f6adf65a32a5712,Volver a la versión a INSTANTÁNEA,Volver a la versión <iden>,desarrolladorr1,2012-08-08T21:46:50Z
5700,3,0,https://github.com/square/retrofit/commit/3b5a795892ac079320f6e4fb0d715a6d1a619122,Agregar un nombre legible por humanos a la interfaz del servidor,Agregar un nombre legible por humanos a la interfaz <file_name>,desarrollador77,2012-08-13T16:34:52Z
